operator,name_from,name_to,vehicle_class,price,distance,effective_from,effective_to,season_start,season_end,source_id
APRR,VEIGNE,FLEURY-EN-BIERE,1,51.20,388.76,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VEIGNE,FONTAINEBLEAU,1,48.50,345.81,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VEIGNE,FORET DE TRONCAIS,1,23.10,224.65,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VEIGNE,FORGES,1,50.20,366.47,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VEIGNE,GANNAT,1,30.50,304.27,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VEIGNE,GENDREY,1,69.20,570.50,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VEIGNE,GERZAT-VILLE,1,32.40,325.12,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VEIGNE,GROISSIAT,1,81.20,678.37,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VEIGNE,GYE,1,72.00,612.83,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VEIGNE,JOIGNY,1,46.50,321.32,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VEIGNE,L ISLE-S/LE-DOUBS,1,76.20,646.92,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VEIGNE,LA BOISSE,1,82.30,698.95,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VEIGNE,LA BOISSE - MONTLUEL,1,79.90,677.42,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VEIGNE,LA COTIERE,1,80.70,683.38,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VEIGNE,LA CROIX-CHALON,1,79.40,663.77,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VEIGNE,LANGRES NORD,1,61.40,504.32,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VEIGNE,LANGRES SUD,1,62.20,510.97,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VEIGNE,LE MIROIR,1,73.80,620.16,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VEIGNE,LES EPRUNES,1,53.70,407.34,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VEIGNE,MACON NORD,1,70.30,574.42,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VEIGNE,MACON SUD,1,71.20,584.75,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VEIGNE,MAGNANT,1,55.80,427.15,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VEIGNE,MAROLLES-SUR-SEINE,1,50.20,358.95,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VEIGNE,MONTIGNY-LE-ROI,1,63.10,524.42,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VEIGNE,MONTLUCON,1,25.50,249.58,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VEIGNE,MONTMARAULT,1,26.80,262.18,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VEIGNE,NEMOURS,1,48.50,342.86,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VEIGNE,NITRY,1,51.60,383.62,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VEIGNE,NUITS-ST-GEORGES,1,64.20,512.72,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VEIGNE,PEROUGES,1,78.30,666.57,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VEIGNE,PONT D AIN,1,75.70,641.75,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VEIGNE,POUILLY-EN-AUXOIS,1,59.40,457.92,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VEIGNE,REPLONGES,1,70.40,585.27,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VEIGNE,RIOM,1,32.20,319.10,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VEIGNE,ROBECOURT,1,64.80,546.38,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VEIGNE,SAINT GENIS,1,74.90,674.94,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VEIGNE,SAINT MAURICE,1,80.90,686.92,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VEIGNE,SAINT THIBAULT,1,53.10,400.92,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VEIGNE,SEURRE,1,65.40,524.22,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VEIGNE,SOIRANS,1,66.80,551.97,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VEIGNE,ST AMAND-MONTROND,1,20.50,195.45,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VEIGNE,ST MARTIN-DU-FRESNE,1,79.10,658.48,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VEIGNE,ST-DENIS-LES-SENS,1,47.20,329.06,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VEIGNE,ST-GERMAIN-LAXIS,1,52.60,391.00,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VEIGNE,SYLANS,1,79.80,668.05,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VEIGNE,THENNELIERES,1,54.50,413.02,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VEIGNE,TIL CHATEL,1,64.70,541.02,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VEIGNE,TORVILLIERS,1,52.60,384.84,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VEIGNE,TOURNUS,1,67.40,548.92,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VEIGNE,URY,1,49.30,354.69,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VEIGNE,VAL DE SAONE,1,77.70,695.29,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VEIGNE,VILLE SOUS LAFERTE,1,57.40,454.82,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VEIGNE,VILLEFRANCHE-LIMAS,1,78.00,650.72,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VEIGNE,VILLEFRANCHE-NORD,1,73.80,614.97,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VEIGNE,VILLEFRANCHE-VILLE,1,74.40,620.27,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VEIGNE,VILLENEUVE-DONDAGRE,1,45.90,316.05,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VEIGNE,VIRIAT,1,73.10,616.94,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VEIGNE,VULAINES,1,50.50,357.80,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,AMBERIEU,1,51.60,540.55,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,ARLAY,1,42.40,439.06,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,AUXERRE NORD,1,32.60,343.48,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,AUXERRE SUD,1,32.60,355.18,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,AVALLON,1,37.30,399.28,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,BALAN,1,52.60,564.58,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,BAUME-LES-DAMES,1,46.50,479.06,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,BEAUNE NORD,1,39.60,409.46,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,BEAUNE SUD,1,39.60,408.31,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,BEAUPONT,1,46.30,482.76,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,BEAUREPAIRE,1,44.40,454.46,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,BELLEVILLE S/SAONE,1,49.60,514.01,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,BERSAILLIN,1,42.30,434.26,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,BESANCON EST,1,44.50,459.98,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,BESANCON NORD,1,44.20,445.36,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,BESANCON OUEST,1,43.10,435.96,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,BEYNOST,1,56.10,578.74,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,BIERRE-LES-SEMUR,1,39.00,425.18,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,BOURG NORD,1,46.90,512.77,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,BOURG SUD,1,48.60,518.78,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,BULGNEVILLE,1,34.30,355.16,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,CHALON CENTRE,1,42.20,430.41,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,CHALON NORD,1,42.20,427.53,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,CHALON SUD,1,42.20,436.61,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,CHATENOIS,1,34.50,365.31,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,CHATILLON-LABORDE,1,29.90,320.89,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,CHAUMONT-SEMOUTIERS,1,25.10,272.78,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,CHOISEY,1,39.30,401.17,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,CLERMONT-BARRIERE,1,85.60,716.29,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,COLOMBEY-LES-BELLES,1,37.40,394.01,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,COMBRONDE,1,80.90,679.07,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,COURTENAY,1,28.80,303.21,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,DIJON SUD,1,38.40,408.81,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,DIJON-ARC S/TILLE,1,34.40,358.65,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,DIJON-CRIMOLOIS,1,36.30,373.66,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,DOLE,1,39.30,403.36,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,FEILLENS,1,45.70,489.99,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,FLEURY-EN-BIERE,1,34.80,387.16,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,FONTAINEBLEAU,1,31.60,344.21,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,FORET DE TRONCAIS,1,73.20,597.46,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,FORGES,1,27.70,303.62,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,GANNAT,1,80.60,677.08,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,GENDREY,1,40.80,419.94,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,GERZAT-VILLE,1,82.50,697.93,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,GROISSIAT,1,55.80,569.81,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,GYE,1,39.20,407.62,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,JOIGNY,1,29.60,317.68,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,L ISLE-S/LE-DOUBS,1,47.90,496.36,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,LA BOISSE,1,57.10,590.39,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,LA BOISSE - MONTLUEL,1,54.20,568.86,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,LA COTIERE,1,55.80,574.82,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,LA CROIX-CHALON,1,53.90,555.21,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,LANGRES NORD,1,29.00,299.11,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,LANGRES SUD,1,29.50,305.76,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,LE MIROIR,1,45.30,469.60,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,LES EPRUNES,1,32.10,344.49,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,MACON CENTRE,1,45.80,492.72,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,MACON NORD,1,46.70,482.41,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,MACON SUD,1,47.70,492.74,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,MAGNANT,1,21.30,221.94,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,MAROLLES-SUR-SEINE,1,27.70,296.10,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,MONTIGNY-LE-ROI,1,31.00,319.21,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,MONTLUCON,1,75.60,622.39,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,MONTMARAULT,1,76.90,634.99,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,NEMOURS,1,31.60,341.26,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,NITRY,1,35.20,379.98,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,NUITS-ST-GEORGES,1,37.20,391.31,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,PEROUGES,1,52.60,558.01,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,PONT D AIN,1,50.50,533.19,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,POUILLY-EN-AUXOIS,1,42.70,446.11,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,REPLONGES,1,45.70,493.26,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,RIOM,1,82.30,691.91,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,ROBECOURT,1,32.50,341.17,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,SAINT GENIS,1,49.20,524.38,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,SAINT MAURICE,1,51.70,536.36,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,SAINT THIBAULT,1,19.60,203.89,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,SEURRE,1,39.80,414.26,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,SOIRANS,1,37.70,382.36,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,ST AMAND-MONTROND,1,70.60,568.26,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,ST MARTIN-DU-FRESNE,1,54.10,549.92,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,ST-DENIS-LES-SENS,1,26.30,275.75,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,ST-GERMAIN-LAXIS,1,29.90,328.15,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,SYLANS,1,54.30,559.49,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,THENNELIERES,1,18.10,191.79,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,TIL CHATEL,1,32.60,335.81,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,TORVILLIERS,1,21.20,219.97,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,TOURNUS,1,44.20,456.91,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,URY,1,32.40,353.09,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,VAL DE SAONE,1,52.20,544.73,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,VILLE SOUS LAFERTE,1,23.50,249.61,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,VILLEFRANCHE-LIMAS,1,54.50,558.71,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,VILLEFRANCHE-NORD,1,50.40,522.96,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,VILLEFRANCHE-VILLE,1,51.00,528.26,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,VILLENEUVE-DONDAGRE,1,27.40,288.76,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,VIRIAT,1,48.00,508.38,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VERDUN,VULAINES,1,23.20,247.01,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VICHY,Système Ouvert,1,1.20,12.96,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,AMBERIEU,1,67.20,544.81,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,ARLAY,1,61.30,485.32,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,AUXERRE NORD,1,39.10,242.82,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,AUXERRE SUD,1,39.10,254.52,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,AVALLON,1,43.30,298.62,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,BALAN,1,68.10,568.84,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,BAUME-LES-DAMES,1,64.40,525.32,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,BEAUNE NORD,1,51.80,390.27,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,BEAUNE SUD,1,53.10,396.02,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,BEAUPONT,1,64.60,529.02,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,BEAUREPAIRE,1,62.50,500.72,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,BELLEVILLE S/SAONE,1,62.60,501.72,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,BERSAILLIN,1,61.10,480.73,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,BESANCON EST,1,61.60,506.24,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,BESANCON NORD,1,61.60,491.62,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,BESANCON OUEST,1,61.60,482.22,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,BEYNOST,1,70.60,583.00,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,BIERRE-LES-SEMUR,1,45.40,324.52,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,BOURG NORD,1,62.80,502.61,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,BOURG SUD,1,64.10,523.04,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,BULGNEVILLE,1,56.10,456.07,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,CHALON CENTRE,1,55.50,418.12,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,CHALON NORD,1,55.50,415.24,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,CHALON SUD,1,55.50,424.32,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,CHATENOIS,1,56.70,466.22,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,CHATILLON-LABORDE,1,42.40,279.44,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,CHAUMONT-SEMOUTIERS,1,49.10,373.69,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,CHOISEY,1,57.90,447.43,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,CLERMONT-BARRIERE,1,21.80,215.78,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,COLOMBEY-LES-BELLES,1,59.50,494.92,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,COMBRONDE,1,17.10,178.56,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,COURTENAY,1,34.60,200.51,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,DIJON SUD,1,55.70,425.92,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,DIJON-ARC S/TILLE,1,57.40,441.08,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,DIJON-CRIMOLOIS,1,56.70,473.42,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,DOLE,1,57.90,449.62,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,FEILLENS,1,60.20,477.70,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,FLEURY-EN-BIERE,1,41.00,284.46,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,FONTAINEBLEAU,1,38.30,241.51,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,FORET DE TRONCAIS,1,9.40,96.95,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,FORGES,1,40.00,262.17,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,GANNAT,1,16.80,176.57,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,GENDREY,1,59.00,466.20,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,GERZAT-VILLE,1,18.70,197.42,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,GROISSIAT,1,71.00,574.07,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,GYE,1,61.80,508.53,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,JOIGNY,1,36.30,217.02,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,L ISLE-S/LE-DOUBS,1,66.00,542.62,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,LA BOISSE,1,72.10,594.65,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,LA BOISSE - MONTLUEL,1,69.70,573.12,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,LA COTIERE,1,70.50,579.08,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,LA CROIX-CHALON,1,69.20,559.47,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,LANGRES NORD,1,51.20,400.02,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,LANGRES SUD,1,52.00,406.67,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,LE MIROIR,1,63.60,515.86,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,LES EPRUNES,1,43.50,303.04,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,MACON NORD,1,60.10,470.12,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,MACON SUD,1,61.00,480.45,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,MAGNANT,1,45.60,322.85,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,MAROLLES-SUR-SEINE,1,40.00,254.65,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,MONTIGNY-LE-ROI,1,52.90,420.12,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,MONTLUCON,1,11.80,121.88,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,MONTMARAULT,1,13.10,134.48,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,NEMOURS,1,38.30,238.56,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,NITRY,1,41.40,279.32,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,NUITS-ST-GEORGES,1,54.00,408.42,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,PEROUGES,1,68.10,562.27,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,PONT D AIN,1,65.50,537.45,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,POUILLY-EN-AUXOIS,1,49.20,353.62,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,REPLONGES,1,60.20,480.97,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,RIOM,1,18.50,191.40,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,ROBECOURT,1,54.60,442.08,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,SAINT GENIS,1,64.70,570.64,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,SAINT MAURICE,1,70.70,582.62,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,SAINT THIBAULT,1,42.90,296.62,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,SEURRE,1,55.20,419.92,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,SOIRANS,1,56.60,447.67,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,ST AMAND-MONTROND,1,6.80,67.75,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,ST MARTIN-DU-FRESNE,1,68.90,554.18,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,ST-DENIS-LES-SENS,1,37.00,224.76,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,ST-GERMAIN-LAXIS,1,42.40,286.70,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,SYLANS,1,69.60,563.75,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,THENNELIERES,1,44.30,308.72,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,TIL CHATEL,1,54.50,436.72,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,TORVILLIERS,1,42.40,280.54,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,TOURNUS,1,57.20,444.62,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,URY,1,39.10,250.39,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,VAL DE SAONE,1,67.50,590.99,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,VIERZON-EST,VILLE SOUS LAFERTE,1,47.20,350.52,2026-02-01,2027-01-31,,,aprr-class1-2026
